participant_id,condition,frontend,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,tree_ascending_fraction,occ_L1,occ_L2,occ_L3,occ_L4,occ_L5,occ_L6,occ_L7,occ_L8,occ_L9,occ_L10,occ_L11,occ_L12
sub-083,walk,beta_global,8.958333333333334,1.6805580508625224,1.0,0.0,8.958333333333334,1.6805580508625224,0.0,0.20833333333333334,0.6,2.2,1.4545454545454546,0.4881036931818182,0.08333333333333333,0.5454545454545454,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.16666666666666666,0.08333333333333333,0.125,0.4166666666666667,0.125,0.0
sub-083,walk,mu_central,8.833333333333334,1.857222485950146,1.0,0.0,8.833333333333334,1.857222485950146,0.0,0.25,0.6666666666666666,2.5,1.5238095238095237,0.5223214285714286,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.08333333333333333,0.041666666666666664,0.125,0.125,0.125,0.3333333333333333,0.16666666666666666,0.0
sub-083,walk,beta_central,8.958333333333334,1.5736738147920994,1.0,0.0,8.958333333333334,1.5736738147920994,0.0,0.25,0.6666666666666666,2.1666666666666665,1.5714285714285714,0.5018601190476191,0.125,0.5238095238095238,0.0,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.125,0.08333333333333333,0.20833333333333334,0.4166666666666667,0.08333333333333333,0.0
sub-084,rest,theta_global,8.916666666666666,1.7173454405910422,1.0833333333333333,0.408248290463863,8.833333333333334,1.9927404479142845,0.041666666666666664,0.2916666666666667,0.7142857142857143,2.4285714285714284,2.2857142857142856,0.7957589285714286,0.125,0.6190476190476191,0.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2916666666666667,0.16666666666666666,0.0
sub-084,rest,alpha_global,9.5,1.179535649239177,1.0,0.0,9.5,1.179535649239177,0.0,0.25,0.5,1.6666666666666667,1.7142857142857142,0.5505952380952381,0.125,0.47619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.2916666666666667,0.3333333333333333,0.20833333333333334,0.0
sub-084,rest,beta_global,8.791666666666666,1.6145847942957392,1.0,0.0,8.791666666666666,1.6145847942957392,0.0,0.2916666666666667,0.8571428571428571,2.7142857142857144,1.9047619047619047,0.6707589285714286,0.125,0.47619047619047616,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.16666666666666666,0.16666666666666666,0.20833333333333334,0.3333333333333333,0.08333333333333333,0.0
sub-084,rest,mu_central,8.916666666666666,1.316010660280157,1.0,0.0,8.916666666666666,1.316010660280157,0.0,0.3333333333333333,0.625,2.25,1.75,0.5765625,0.16666666666666666,0.7,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.125,0.16666666666666666,0.2916666666666667,0.2916666666666667,0.08333333333333333,0.0
sub-084,rest,beta_central,8.666666666666666,1.3726099121798927,1.0,0.0,8.666666666666666,1.3726099121798927,0.0,0.2916666666666667,0.8571428571428571,2.2857142857142856,2.090909090909091,0.7136008522727273,0.08333333333333333,0.5,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.125,0.25,0.3333333333333333,0.16666666666666666,0.08333333333333333,0.0
sub-085,rest,theta_global,9.166666666666666,1.6594044679962137,1.0416666666666667,0.2041241452319315,9.125,1.8012676695569996,0.041666666666666664,0.16666666666666666,0.75,2.75,1.4285714285714286,0.45740327380952384,0.125,0.3333333333333333,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,0.125,0.08333333333333333,0.5,0.125,0.0
sub-085,rest,alpha_global,8.666666666666666,1.7110044511584588,1.0,0.0,8.666666666666666,1.7110044511584588,0.0,0.2916666666666667,0.7142857142857143,2.4285714285714284,1.8095238095238095,0.6015625,0.125,0.6190476190476191,0.0,0.0,0.0,0.041666666666666664,0.0,0.08333333333333333,0.125,0.08333333333333333,0.25,0.375,0.041666666666666664,0.0
