key,tr,n_volumes,n_peaks,n_macroframes,peak_interval_mean,peak_interval_cv,coactivation_mean,coactivation_sd,global_sd,global_lag1,spectral_entropy,dvars_pct,tsnr,n_frames,n_events,mean_H,sd_H,mean_D,sd_D,mean_lambda,sd_lambda,multilevel,pivot_rate,compound_pivot_fraction,pivot_depth,tree_span_events,tree_span_time,tree_root_fraction,projection_depth_mean,projection_error_ms_mean,projection_error_ms_max,B0_mean_H,B0_mean_D,B0_mean_lambda,B0_multilevel,B1_mean_H,B1_mean_D,B1_mean_lambda,B1_multilevel,B2_mean_H,B2_mean_D,B2_mean_lambda,B2_multilevel,B3_mean_H,B3_mean_D,B3_mean_lambda,B3_multilevel,subject,session,condition,run
ds005906/sub-12/ses-01/func/sub-12_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,25,6,13.706250607967377,0.33615475114295024,0.915314936817311,0.4039799345764153,0.6759170024237136,0.8861359873613043,0.793869551711642,3.076129908692744,51.110887904360176,6,24,4.625,1.3125646981983485,1.7083333333333333,0.9990937922923461,3.9166666666666665,2.0412414523193148,0.375,0.25,0.6666666666666666,2.0,2.0434782608695654,1.0271739130434783,0.041666666666666664,1.9583333333333333,341.5364734828468,1075.0000476837179,3.5,3.1666666666666665,1.3333333333333333,1.0,5.0,1.1666666666666667,4.833333333333333,0.16666666666666666,5.166666666666667,1.3333333333333333,4.833333333333333,0.16666666666666666,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,sub-12,ses-01,ON,01
ds005906/sub-12/ses-01/func/sub-12_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,26,6,13.416000595092774,0.35317061273644434,0.899945071611865,0.43734690379406094,0.5045210039207453,0.8696199461838946,0.7722381818209095,3.0819081846978693,62.73374521480799,6,24,4.625,1.0959411282189109,1.6666666666666667,1.0494995356656043,3.9583333333333335,1.8292114401439827,0.3333333333333333,0.20833333333333334,0.6,2.0,1.9565217391304348,1.0081521739130435,0.041666666666666664,2.0,445.1172072440384,1075.0000476837179,3.5,3.1666666666666665,1.3333333333333333,1.0,4.5,1.1666666666666667,4.333333333333333,0.16666666666666666,5.0,1.3333333333333333,4.666666666666667,0.16666666666666666,5.5,1.0,5.5,0.0,sub-12,ses-01,ON,02
ds005906/sub-13/ses-01/func/sub-13_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,29,7,11.74821480682918,0.4327348046409709,0.8926453559660104,0.45214874617550227,0.7338267695463733,0.8622526577481426,0.838334075675395,1.7502542712555889,77.32506796401117,7,28,4.392857142857143,1.2863754913562,1.8214285714285714,1.1880133254200738,3.5714285714285716,1.8141128109919986,0.39285714285714285,0.10714285714285714,0.6666666666666666,1.6666666666666667,2.074074074074074,0.9791666666666666,0.03571428571428571,1.5,458.31475247229884,1075.0000476837179,3.857142857142857,3.4285714285714284,1.4285714285714286,0.8571428571428571,4.571428571428571,1.4285714285714286,4.142857142857143,0.2857142857142857,4.857142857142857,1.1428571428571428,4.714285714285714,0.14285714285714285,4.285714285714286,1.2857142857142858,4.0,0.2857142857142857,sub-13,ses-01,OFF,01
ds005906/sub-13/ses-01/func/sub-13_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,28,6,12.501852406395805,0.5290666270551012,0.9070247327450945,0.42237496708874683,0.7981341009544521,0.8762653713651724,0.8344915589931329,2.1167903547829194,85.9418235773961,6,24,4.291666666666667,1.2676293062133797,1.875,1.115600832462626,3.4166666666666665,1.8395809226599664,0.4583333333333333,0.20833333333333334,0.8,2.0,2.0869565217391304,0.9755434782608695,0.041666666666666664,1.4583333333333333,501.1067930608986,1075.000047683717,3.8333333333333335,3.5,1.3333333333333333,1.0,4.333333333333333,1.0,4.333333333333333,0.0,4.166666666666667,1.8333333333333333,3.3333333333333335,0.6666666666666666,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,sub-13,ses-01,OFF,02
ds005906/sub-13/ses-01/func/sub-13_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,28,6,12.501852406395805,0.44498409122647536,0.9260520417872796,0.3785588373791867,0.5168746889578377,0.8023525245816396,0.8818693984134651,2.5997760637005527,50.62886683352734,6,24,4.375,1.0134958870382644,1.75,1.1887150534341144,3.625,1.6891598117304405,0.375,0.125,0.6666666666666666,1.6666666666666667,1.9130434782608696,0.9782608695652174,0.041666666666666664,1.6666666666666667,506.70575164258435,1075.0000476837167,3.8333333333333335,3.5,1.3333333333333333,1.0,4.166666666666667,1.1666666666666667,4.0,0.16666666666666666,4.5,1.3333333333333333,4.166666666666667,0.3333333333333333,5.0,1.0,5.0,0.0,sub-13,ses-01,ON,01
ds005906/sub-13/ses-01/func/sub-13_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,12.651923638123732,0.4439866923754989,0.8900667104806398,0.4572350030591541,0.7348961773186004,0.8636936974695111,0.7870977091733545,2.988246805450278,62.07942052774942,6,24,4.416666666666667,1.1000658741803746,1.7083333333333333,1.082636342118332,3.7083333333333335,1.8052861188782494,0.3333333333333333,0.20833333333333334,0.8,2.0,1.9565217391304348,0.9619565217391305,0.041666666666666664,1.75,503.90627235174173,1075.0000476837179,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.0,4.5,1.0,4.5,0.0,4.333333333333333,1.5,3.8333333333333335,0.3333333333333333,5.166666666666667,1.0,5.166666666666667,0.0,sub-13,ses-01,ON,02
ds005906/sub-14/ses-01/func/sub-14_ses-01_task-restOFF_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,31,7,11.251667165756226,0.3465140949942564,0.9025711216016367,0.43186756645342433,0.7101931146925556,0.7501695893455166,0.8431369701966331,1.9952715865059418,78.1143980098359,7,28,4.571428571428571,1.2301331282538135,1.6785714285714286,1.0904831219021407,3.892857142857143,1.9117431586805549,0.32142857142857145,0.25,0.5714285714285714,1.7142857142857142,2.037037037037037,1.0231481481481481,0.03571428571428571,1.8214285714285714,535.1004701639924,1075.0000476837179,3.7142857142857144,3.2857142857142856,1.4285714285714286,1.0,5.0,1.0,5.0,0.0,5.142857142857143,1.2857142857142858,4.857142857142857,0.14285714285714285,4.428571428571429,1.1428571428571428,4.285714285714286,0.14285714285714285,sub-14,ses-01,OFF,01
ds005906/sub-14/ses-01/func/sub-14_ses-01_task-restOFF_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,12.817308260844303,0.4066993612577362,0.8953389129893221,0.44675801412919863,0.4450592890949652,0.8361405337799385,0.8657224264231173,2.216918404669596,68.7986772412088,6,24,4.75,1.3269776053940743,1.6666666666666667,1.1293194051465598,4.083333333333333,2.019829236576087,0.3333333333333333,0.25,0.8333333333333334,2.0,2.0,1.0,0.041666666666666664,2.125,383.52866284549253,1075.000047683717,3.6666666666666665,3.3333333333333335,1.3333333333333333,1.0,5.0,1.1666666666666667,4.833333333333333,0.16666666666666666,4.833333333333333,1.1666666666666667,4.666666666666667,0.16666666666666666,5.5,1.0,5.5,0.0,sub-14,ses-01,OFF,02
ds005906/sub-14/ses-01/func/sub-14_ses-01_task-restON_acq-38slices_run-01_bold.nii.gz,2.1500000953674316,163,32,7,10.958065002195296,0.6086598438646181,0.8625720027991947,0.5074934426976192,0.6961100977755265,0.7620134587248814,0.8852996054152242,1.9766699321457455,72.00123600114954,7,28,4.357142857142857,1.0959280090672932,1.8214285714285714,1.123933945224324,3.5357142857142856,1.6883510003933129,0.39285714285714285,0.21428571428571427,0.3333333333333333,1.3333333333333333,2.037037037037037,1.0439814814814814,0.03571428571428571,1.4642857142857142,410.3236789149898,1075.0000476837163,3.857142857142857,3.4285714285714284,1.4285714285714286,1.0,4.285714285714286,1.1428571428571428,4.142857142857143,0.14285714285714285,4.428571428571429,1.5714285714285714,3.857142857142857,0.2857142857142857,4.857142857142857,1.1428571428571428,4.714285714285714,0.14285714285714285,sub-14,ses-01,ON,01
ds005906/sub-14/ses-01/func/sub-14_ses-01_task-restON_acq-38slices_run-02_bold.nii.gz,2.1500000953674316,163,32,7,10.88871016040925,0.39797110775780875,0.9147318557741898,0.40530660096404447,0.7290536363542792,0.8265086083018597,0.8641913325897633,3.086789035348908,80.65935425113442,7,28,4.428571428571429,1.1362241376617956,1.7142857142857142,1.0131411680782825,3.7142857142857144,1.8024087351866802,0.39285714285714285,0.21428571428571427,0.8333333333333334,2.0,2.0,0.9675925925925926,0.03571428571428571,1.6428571428571428,376.7299274248738,1075.0000476837174,3.7142857142857144,3.2857142857142856,1.4285714285714286,1.0,4.714285714285714,1.1428571428571428,4.571428571428571,0.14285714285714285,4.571428571428571,1.2857142857142858,4.285714285714286,0.2857142857142857,4.714285714285714,1.1428571428571428,4.571428571428571,0.14285714285714285,sub-14,ses-01,ON,02
ds005906/sub-16/ses-01/func/sub-16_ses-01_task-restOFF_acq-36slices_run-01_bold.nii.gz,2.1500000953674316,163,30,7,11.194828082775247,0.33414423702437884,0.9022903113086237,0.432457567932051,0.6358117127156255,0.8198684542811369,0.882085200083525,1.9771368558661933,83.17088310658653,7,28,4.464285714285714,1.3466595945123117,1.7857142857142858,1.1338934190276817,3.6785714285714284,1.9446711885935968,0.39285714285714285,0.17857142857142858,0.4,1.8,1.8888888888888888,0.9444444444444444,0.03571428571428571,1.6071428571428572,446.31698408297126,1075.000047683717,3.857142857142857,3.4285714285714284,1.4285714285714286,1.0,4.142857142857143,1.1428571428571428,4.0,0.14285714285714285,5.0,1.4285714285714286,4.571428571428571,0.2857142857142857,4.857142857142857,1.1428571428571428,4.714285714285714,0.14285714285714285,sub-16,ses-01,OFF,01
ds005906/sub-16/ses-01/func/sub-16_ses-01_task-restOFF_acq-36slices_run-02_bold.nii.gz,2.1500000953674316,163,25,6,13.706250607967377,0.3424606653176951,0.856233521148065,0.5181809160643187,0.7134409360955472,0.9063837142467248,0.8286686399140206,2.327576228388492,67.31060840129834,6,24,4.416666666666667,1.1764599317505433,1.6666666666666667,1.0072203103706696,3.75,1.7754362599213407,0.375,0.20833333333333334,0.6,2.0,2.0434782608695654,0.9877717391304348,0.041666666666666664,1.7916666666666667,405.9244971722367,1075.0000476837192,3.5,3.1666666666666665,1.3333333333333333,1.0,4.833333333333333,1.5,4.333333333333333,0.5,5.333333333333333,1.0,5.333333333333333,0.0,4.0,1.0,4.0,0.0,sub-16,ses-01,OFF,02
ds005906/sub-16/ses-01/func/sub-16_ses-01_task-restON_acq-36slices_run-01_bold.nii.gz,2.1500000953674316,163,29,7,12.13214339528765,0.3894981785414867,0.9174648066616834,0.3990428861497525,0.47666415997746564,0.8089619220243504,0.7840138087582879,2.50311354280784,42.045208420550935,7,28,4.535714285714286,1.201300001299298,1.7857142857142858,1.1007452982594166,3.75,1.8978545391709691,0.39285714285714285,0.21428571428571427,0.5,1.5,2.074074074074074,1.0578703703703705,0.03571428571428571,1.6785714285714286,458.31475247229827,1075.0000476837183,3.857142857142857,3.4285714285714284,1.4285714285714286,1.0,4.857142857142857,1.0,4.857142857142857,0.0,4.857142857142857,1.5714285714285714,4.285714285714286,0.42857142857142855,4.571428571428571,1.1428571428571428,4.428571428571429,0.14285714285714285,sub-16,ses-01,ON,01
ds005906/sub-16/ses-01/func/sub-16_ses-01_task-restON_acq-36slices_run-02_bold.nii.gz,2.1500000953674316,163,27,6,12.734615949484018,0.3906479690497813,0.9067167769046744,0.42303972791744615,0.4363914840970932,0.772825174619381,0.8919971580560593,2.3158902900456697,44.21289401957805,6,24,4.791666666666667,1.2150922908825974,1.7916666666666667,1.2150922908825974,4.0,2.0216222500108993,0.3333333333333333,0.3333333333333333,0.5,1.5,2.0,0.970108695652174,0.041666666666666664,2.0416666666666665,506.70575164258486,1075.0000476837179,3.8333333333333335,3.5,1.3333333333333333,1.0,5.5,1.0,5.5,0.0,4.5,1.6666666666666667,3.8333333333333335,0.3333333333333333,5.333333333333333,1.0,5.333333333333333,0.0,sub-16,ses-01,ON,02
