frontend,condition,change,feature,n,rho,p,q_global
mu_central,late_gradual,True,occ_L7,30,0.1479635304342692,0.435212660857636,0.9982245823548548
mu_central,late_gradual,True,occ_L8,30,0.21721591255579445,0.2489028774870161,0.9982245823548548
mu_central,late_gradual,True,occ_L9,30,0.026345176837568977,0.8900896751490409,0.9982245823548548
mu_central,late_gradual,True,occ_L10,30,-0.46040919307441297,0.01046074728630727,0.8246555777372232
mu_central,late_gradual,True,occ_L11,30,-0.09912395715550518,0.6022685221168146,0.9982245823548548
beta_central,baseline,False,mean_H,30,0.19697305150058148,0.2968148963324651,0.9894404911404886
beta_central,baseline,False,sd_H,30,0.028943564541408683,0.8793243575270961,0.989854645308112
beta_central,baseline,False,mean_D,30,-0.24524185944281854,0.19147705837081383,0.9894404911404886
beta_central,baseline,False,sd_D,30,-0.24524185944281854,0.19147705837081383,0.9894404911404886
beta_central,baseline,False,mean_lambda,30,0.14536346940046088,0.44341346268992926,0.9894404911404886
beta_central,baseline,False,sd_lambda,30,0.07546751460416884,0.6918434071409302,0.989854645308112
beta_central,baseline,False,multilevel,30,-0.2590495119835603,0.16687583911607476,0.9894404911404886
beta_central,baseline,False,pivot_rate,30,-0.037151043771608355,0.8454670940695157,0.989854645308112
beta_central,baseline,False,compound_pivot_fraction,30,0.062477058774595355,0.7429260965032528,0.989854645308112
beta_central,baseline,False,pivot_depth,30,0.11090037439240116,0.5596104106934462,0.989854645308112
beta_central,baseline,False,tree_span_events,30,-0.3984392419175028,0.02919666224069813,0.9894404911404886
beta_central,baseline,False,tree_span_time,30,-0.23470522803114574,0.21187116054334765,0.9894404911404886
beta_central,baseline,False,tree_root_fraction,30,0.1891794454409443,0.3167164832621245,0.9894404911404886
beta_central,baseline,False,tree_ascending_fraction,30,0.17051317625984755,0.36765369082935606,0.9894404911404886
beta_central,baseline,False,occ_L2,30,-0.17386314243495604,0.3581747944409739,0.9894404911404886
beta_central,baseline,False,occ_L3,30,-0.10218988991416098,0.5910300498835757,0.989854645308112
beta_central,baseline,False,occ_L4,30,0.1820168540848663,0.33571852594979784,0.9894404911404886
beta_central,baseline,False,occ_L5,30,0.0026087436612910243,0.989084066777634,1.0
beta_central,baseline,False,occ_L6,30,0.1429923602493232,0.4509642831875145,0.9894404911404886
beta_central,baseline,False,occ_L7,30,0.15312197807542607,0.4191901215235627,0.9894404911404886
beta_central,baseline,False,occ_L8,30,0.24884275926652163,0.18483152485808252,0.9894404911404886
beta_central,baseline,False,occ_L9,30,0.053063943634980716,0.7806366669980705,0.989854645308112
beta_central,baseline,False,occ_L10,30,0.12513497508718258,0.509981490470332,0.989854645308112
beta_central,baseline,False,occ_L11,30,-0.07053161614937555,0.7111111896269957,0.989854645308112
beta_central,early_abrupt,False,mean_H,30,0.43081245743670743,0.017470159627360798,0.9894404911404886
beta_central,early_abrupt,False,sd_H,30,0.21302170415740643,0.258382441257488,0.9894404911404886
beta_central,early_abrupt,False,mean_D,30,-0.0293040293040293,0.8778325450710022,0.989854645308112
beta_central,early_abrupt,False,sd_D,30,-0.0293040293040293,0.8778325450710022,0.989854645308112
beta_central,early_abrupt,False,mean_lambda,30,0.43859070280409707,0.01533122967263488,0.9894404911404886
beta_central,early_abrupt,False,sd_lambda,30,0.22921999719325567,0.2230547496877254,0.9894404911404886
beta_central,early_abrupt,False,multilevel,30,-0.0293040293040293,0.8778325450710022,0.989854645308112
beta_central,early_abrupt,False,pivot_rate,30,-0.175968621034926,0.35229235308343737,0.9894404911404886
beta_central,early_abrupt,False,compound_pivot_fraction,30,0.025112628536033816,0.8952030410596604,0.9917264923863099
beta_central,early_abrupt,False,pivot_depth,30,0.09508348429590019,0.6172164381266549,0.989854645308112
beta_central,early_abrupt,False,tree_span_events,30,0.13140890908694555,0.4888220823792424,0.9894404911404886
beta_central,early_abrupt,False,tree_span_time,30,0.13592880978865407,0.4738605007204884,0.9894404911404886
beta_central,early_abrupt,False,tree_root_fraction,30,-0.08328294159933423,0.6617211989812863,0.989854645308112
beta_central,early_abrupt,False,tree_ascending_fraction,30,0.16243997618658773,0.3910958617629646,0.9894404911404886
beta_central,early_abrupt,False,occ_L2,30,,,
beta_central,early_abrupt,False,occ_L3,30,-0.13049338211437855,0.4918816330674114,0.9894404911404886
beta_central,early_abrupt,False,occ_L4,30,-0.0049879189271842435,0.9791303657932631,0.9980258640805014
beta_central,early_abrupt,False,occ_L5,30,0.030500786524125172,0.8728826365934029,0.989854645308112
beta_central,early_abrupt,False,occ_L6,30,-0.2544356293449444,0.1748324636182969,0.9894404911404886
beta_central,early_abrupt,False,occ_L7,30,0.3996026689295585,0.028685839490717437,0.9894404911404886
beta_central,early_abrupt,False,occ_L8,30,-0.02914718952553554,0.8784815890309008,0.989854645308112
beta_central,early_abrupt,False,occ_L9,30,0.3177792652480903,0.08703143201484975,0.9894404911404886
beta_central,early_abrupt,False,occ_L10,30,0.15438325513868628,0.4153230434561508,0.9894404911404886
beta_central,early_abrupt,False,occ_L11,30,0.31311049992234524,0.09203312617259203,0.9894404911404886
beta_central,late_abrupt,False,mean_H,30,0.15643963283806184,0.409061109631689,0.9894404911404886
beta_central,late_abrupt,False,sd_H,30,0.23631508678237653,0.2086629335515484,0.9894404911404886
beta_central,late_abrupt,False,mean_D,30,-0.13049338211437855,0.4918816330674114,0.9894404911404886
beta_central,late_abrupt,False,sd_D,30,-0.13049338211437855,0.4918816330674114,0.9894404911404886
beta_central,late_abrupt,False,mean_lambda,30,0.14848907980666412,0.4335651509435945,0.9894404911404886
beta_central,late_abrupt,False,sd_lambda,30,0.24318611786927058,0.19534458197815394,0.9894404911404886
beta_central,late_abrupt,False,multilevel,30,-0.13074409009212268,0.49104284099652973,0.9894404911404886
beta_central,late_abrupt,False,pivot_rate,30,0.10683144315527403,0.5741919770174494,0.989854645308112
beta_central,late_abrupt,False,compound_pivot_fraction,30,0.21485206170427787,0.2542168726475759,0.9894404911404886
beta_central,late_abrupt,False,pivot_depth,30,0.08297932484990991,0.662882154044718,0.989854645308112
beta_central,late_abrupt,False,tree_span_events,30,-0.1124623626958089,0.5540583077024321,0.989854645308112
beta_central,late_abrupt,False,tree_span_time,30,-0.10234731401634443,0.5904554658445356,0.989854645308112
beta_central,late_abrupt,False,tree_root_fraction,30,-0.22409136274629401,0.23386636018177945,0.9894404911404886
beta_central,late_abrupt,False,tree_ascending_fraction,30,0.11102431213022937,0.5591689426538164,0.989854645308112
beta_central,late_abrupt,False,occ_L2,30,,,
beta_central,late_abrupt,False,occ_L3,30,-0.04962916669854652,0.7945243850399184,0.989854645308112
beta_central,late_abrupt,False,occ_L4,30,0.007993811987068809,0.9665592542917439,0.9976947347786866
beta_central,late_abrupt,False,occ_L5,30,0.38345092566461697,0.036463977205508306,0.9894404911404886
beta_central,late_abrupt,False,occ_L6,30,0.07071549351324552,0.7103901810279657,0.989854645308112
beta_central,late_abrupt,False,occ_L7,30,0.048131104219825194,0.8006010552133416,0.989854645308112
beta_central,late_abrupt,False,occ_L8,30,-0.07443716917949428,0.6958503930963778,0.989854645308112
beta_central,late_abrupt,False,occ_L9,30,-0.009969860544675364,0.9582992064431635,0.9960140231547012
beta_central,late_abrupt,False,occ_L10,30,0.16517387884475232,0.38306316008352465,0.9894404911404886
beta_central,late_abrupt,False,occ_L11,30,0.044472490028413476,0.8154890449807206,0.989854645308112
beta_central,early_gradual,False,mean_H,30,-0.18067055345695443,0.33936603654113895,0.9894404911404886
beta_central,early_gradual,False,sd_H,30,-0.04873706495065445,0.7981416691740534,0.989854645308112
beta_central,early_gradual,False,mean_D,30,-0.05239136779033467,0.7833510111642525,0.989854645308112
beta_central,early_gradual,False,sd_D,30,-0.05239136779033467,0.7833510111642525,0.989854645308112
beta_central,early_gradual,False,mean_lambda,30,-0.22967845077731638,0.22210503785461838,0.9894404911404886
beta_central,early_gradual,False,sd_lambda,30,-0.22835522488589666,0.22485364067743258,0.9894404911404886
beta_central,early_gradual,False,multilevel,30,-0.058902083046349855,0.7571846880432225,0.989854645308112
beta_central,early_gradual,False,pivot_rate,30,0.05776208803331087,0.7617482213476654,0.989854645308112
beta_central,early_gradual,False,compound_pivot_fraction,30,0.12564462901726572,0.5082459080930614,0.989854645308112
beta_central,early_gradual,False,pivot_depth,30,-0.040832400101321185,0.8303644223254844,0.989854645308112
beta_central,early_gradual,False,tree_span_events,30,0.20704258798429578,0.2723000110085716,0.9894404911404886
beta_central,early_gradual,False,tree_span_time,30,-0.0006674082313681868,0.9972072440143904,1.0
beta_central,early_gradual,False,tree_root_fraction,30,0.22700455621853077,0.22768284091460647,0.9894404911404886
beta_central,early_gradual,False,tree_ascending_fraction,30,-0.07644045208803357,0.6880671489417276,0.989854645308112
beta_central,early_gradual,False,occ_L2,30,,,
beta_central,early_gradual,False,occ_L3,30,0.2528368212053525,0.17765101897845123,0.9894404911404886
beta_central,early_gradual,False,occ_L4,30,-0.11908957778031434,0.5307897028014136,0.989854645308112
beta_central,early_gradual,False,occ_L5,30,0.0847916326639668,0.6559637792097854,0.989854645308112
beta_central,early_gradual,False,occ_L6,30,-0.24724446167782724,0.18776101503917614,0.9894404911404886
beta_central,early_gradual,False,occ_L7,30,-0.0030770976170134464,0.9871244518933349,1.0
beta_central,early_gradual,False,occ_L8,30,0.15717903579977127,0.4068225852942977,0.9894404911404886
beta_central,early_gradual,False,occ_L9,30,0.11990968389580588,0.5279432264887521,0.989854645308112
beta_central,early_gradual,False,occ_L10,30,-0.15848131477169497,0.40289681389375837,0.9894404911404886
beta_central,early_gradual,False,occ_L11,30,-0.031256160247202534,0.8697607427702191,0.989854645308112
beta_central,late_gradual,False,mean_H,30,-0.23664467815955575,0.20801022974485234,0.9894404911404886
beta_central,late_gradual,False,sd_H,30,-0.27283854625343534,0.14463641651538311,0.9894404911404886
beta_central,late_gradual,False,mean_D,30,-0.2658107557720484,0.15568600890852796,0.9894404911404886
beta_central,late_gradual,False,sd_D,30,-0.2658107557720484,0.15568600890852796,0.9894404911404886
beta_central,late_gradual,False,mean_lambda,30,-0.28899348256439383,0.1214094882236664,0.9894404911404886
beta_central,late_gradual,False,sd_lambda,30,-0.30373831775700944,0.10272860810272266,0.9894404911404886
beta_central,late_gradual,False,multilevel,30,-0.26595838741673883,0.15544784184889887,0.9894404911404886
beta_central,late_gradual,False,pivot_rate,30,-0.08663884577473654,0.6489407522644609,0.989854645308112
beta_central,late_gradual,False,compound_pivot_fraction,30,0.14136182211656265,0.4561963911504361,0.9894404911404886
beta_central,late_gradual,False,pivot_depth,30,-0.015508222096748039,0.9351736122733384,0.9920481792692906
beta_central,late_gradual,False,tree_span_events,30,-0.10047956669280442,0.5972881748056493,0.989854645308112
beta_central,late_gradual,False,tree_span_time,30,-0.18665183537263624,0.3233444401582555,0.9894404911404886
beta_central,late_gradual,False,tree_root_fraction,30,-0.11089580580500366,0.5596266871225535,0.989854645308112
beta_central,late_gradual,False,tree_ascending_fraction,30,-0.04805645823811307,0.8009041473778266,0.989854645308112
beta_central,late_gradual,False,occ_L2,30,,,
beta_central,late_gradual,False,occ_L3,30,-0.13058297593345672,0.4915817961771887,0.9894404911404886
beta_central,late_gradual,False,occ_L4,30,-0.20221139430284854,0.28389317514315676,0.9894404911404886
beta_central,late_gradual,False,occ_L5,30,0.07027240736984428,0.7121279980708927,0.989854645308112
beta_central,late_gradual,False,occ_L6,30,-0.16458998692660262,0.3847706648954626,0.9894404911404886
beta_central,late_gradual,False,occ_L7,30,0.058657281836097724,0.7581639872540892,0.989854645308112
beta_central,late_gradual,False,occ_L8,30,-0.2076021731208162,0.27097729541048643,0.9894404911404886
beta_central,late_gradual,False,occ_L9,30,-0.0938257305761428,0.6219006984325434,0.989854645308112
beta_central,late_gradual,False,occ_L10,30,0.04572376116444533,0.8103898856082302,0.989854645308112
beta_central,late_gradual,False,occ_L11,30,-0.14474395065895188,0.4453797075667661,0.9894404911404886
beta_central,early_abrupt,True,mean_H,30,0.4204077111970396,0.020712361535430473,0.9982245823548548
beta_central,early_abrupt,True,sd_H,30,0.1239154616240267,0.5141463019358127,0.9982245823548548
beta_central,early_abrupt,True,mean_D,30,-0.17883262678198714,0.3443841181090275,0.9982245823548548
beta_central,early_abrupt,True,sd_D,30,-0.11829178433005079,0.5335657798326493,0.9982245823548548
beta_central,early_abrupt,True,mean_lambda,30,0.4024296332106826,0.02747486213871091,0.9982245823548548
beta_central,early_abrupt,True,sd_lambda,30,0.1546162402669633,0.4146108974372142,0.9982245823548548
beta_central,early_abrupt,True,multilevel,30,-0.14655356968694747,0.4396494791406636,0.9982245823548548
beta_central,early_abrupt,True,pivot_rate,30,-0.024723554102345117,0.8968180251469658,0.9982245823548548
beta_central,early_abrupt,True,compound_pivot_fraction,30,0.1918663917330352,0.309763822398648,0.9982245823548548
beta_central,early_abrupt,True,pivot_depth,30,0.12590450575512777,0.507362049139399,0.9982245823548548
beta_central,early_abrupt,True,tree_span_events,30,-0.17508342602892102,0.3547583966059868,0.9982245823548548
beta_central,early_abrupt,True,tree_span_time,30,-0.17018909899888765,0.3685784472672135,0.9982245823548548
beta_central,early_abrupt,True,tree_root_fraction,30,-0.06992519429924962,0.7134907825951328,0.9982245823548548
beta_central,early_abrupt,True,tree_ascending_fraction,30,0.23990208226851822,0.201634645763143,0.9982245823548548
beta_central,early_abrupt,True,occ_L2,30,-0.07219274046195033,0.7046066272974617,0.9982245823548548
beta_central,early_abrupt,True,occ_L3,30,-0.1131468045668444,0.5516335116034284,0.9982245823548548
beta_central,early_abrupt,True,occ_L4,30,0.06955376715604107,0.714949562715052,0.9982245823548548
beta_central,early_abrupt,True,occ_L5,30,0.09098419600194968,0.6325366726441364,0.9982245823548548
beta_central,early_abrupt,True,occ_L6,30,-0.1438022300542274,0.44837754099729543,0.9982245823548548
beta_central,early_abrupt,True,occ_L7,30,0.35061742520793443,0.05748405331346768,0.9982245823548548
beta_central,early_abrupt,True,occ_L8,30,0.04916021328652179,0.7964253764308624,0.9982245823548548
beta_central,early_abrupt,True,occ_L9,30,0.11355362502574991,0.5501945942913454,0.9982245823548548
beta_central,early_abrupt,True,occ_L10,30,-0.14996456425966917,0.42895802065432836,0.9982245823548548
beta_central,early_abrupt,True,occ_L11,30,0.1828334888999353,0.3335177013885448,0.9982245823548548
beta_central,late_abrupt,True,mean_H,30,0.19465479324643217,0.30265023404148084,0.9982245823548548
beta_central,late_abrupt,True,sd_H,30,0.1243604004449388,0.5126248379279993,0.9982245823548548
beta_central,late_abrupt,True,mean_D,30,-0.27215902829218114,0.14567928060285623,0.9982245823548548
beta_central,late_abrupt,True,sd_D,30,-0.2795275616554281,0.1346578260137715,0.9982245823548548
beta_central,late_abrupt,True,mean_lambda,30,0.11137101056751895,0.5579348473183182,0.9982245823548548
beta_central,late_abrupt,True,sd_lambda,30,0.1421579532814238,0.4536377262539489,0.9982245823548548
beta_central,late_abrupt,True,multilevel,30,-0.2699344744732694,0.14913137820946898,0.9982245823548548
beta_central,late_abrupt,True,pivot_rate,30,0.37815890861276474,0.03935324989326887,0.9982245823548548
beta_central,late_abrupt,True,compound_pivot_fraction,30,0.036771665600079266,0.8470266331758534,0.9982245823548548
beta_central,late_abrupt,True,pivot_depth,30,0.08766269939660805,0.6450607271094639,0.9982245823548548
beta_central,late_abrupt,True,tree_span_events,30,-0.17176549221873455,0.3640930575304401,0.9982245823548548
beta_central,late_abrupt,True,tree_span_time,30,-0.11768631813125695,0.5356772351954263,0.9982245823548548
beta_central,late_abrupt,True,tree_root_fraction,30,0.20048716125292385,0.28810605041628634,0.9982245823548548
beta_central,late_abrupt,True,tree_ascending_fraction,30,0.35625279030629564,0.05332255246375169,0.9982245823548548
beta_central,late_abrupt,True,occ_L2,30,-0.17386314243495604,0.3581747944409739,0.9982245823548548
beta_central,late_abrupt,True,occ_L3,30,0.09167200671659138,0.6299554664865897,0.9982245823548548
beta_central,late_abrupt,True,occ_L4,30,0.09965955484254346,0.6002986865105995,0.9982245823548548
beta_central,late_abrupt,True,occ_L5,30,0.12996248670487565,0.4936602423826087,0.9982245823548548
beta_central,late_abrupt,True,occ_L6,30,-0.013410616871517997,0.9439271466789632,0.9982245823548548
beta_central,late_abrupt,True,occ_L7,30,0.2276404701741964,0.2263478412420092,0.9982245823548548
beta_central,late_abrupt,True,occ_L8,30,-0.032326906298587206,0.8653387391641992,0.9982245823548548
beta_central,late_abrupt,True,occ_L9,30,-0.18721308860483052,0.3218653818572742,0.9982245823548548
beta_central,late_abrupt,True,occ_L10,30,-0.021695378845838012,0.9094008139206029,0.9982245823548548
beta_central,late_abrupt,True,occ_L11,30,0.12448242272683777,0.5122079718803882,0.9982245823548548
beta_central,early_gradual,True,mean_H,30,-0.1724445960260939,0.3621707564684275,0.9982245823548548
beta_central,early_gradual,True,sd_H,30,-0.11635150166852058,0.540346175533803,0.9982245823548548
beta_central,early_gradual,True,mean_D,30,-0.2803502225844705,0.1334662406157697,0.9982245823548548
beta_central,early_gradual,True,sd_D,30,-0.29715855040910505,0.11077777689551448,0.9982245823548548
beta_central,early_gradual,True,mean_lambda,30,-0.2391934046345811,0.2030101086267547,0.9982245823548548
beta_central,early_gradual,True,sd_lambda,30,-0.2507230255839822,0.18142632424948238,0.9982245823548548
beta_central,early_gradual,True,multilevel,30,-0.29463422571900744,0.11398759806950416,0.9982245823548548
beta_central,early_gradual,True,pivot_rate,30,0.15530076961790545,0.4125225071422101,0.9982245823548548
beta_central,early_gradual,True,compound_pivot_fraction,30,0.3117265453094054,0.09355689986384129,0.9982245823548548
beta_central,early_gradual,True,pivot_depth,30,-0.22751560580991487,0.2266095565883139,0.9982245823548548
beta_central,early_gradual,True,tree_span_events,30,0.02269692923898532,0.9052366060690024,0.9982245823548548
beta_central,early_gradual,True,tree_span_time,30,-0.001557285873192436,0.9934836252691013,1.0
beta_central,early_gradual,True,tree_root_fraction,30,0.17693824392114196,0.34960290752066053,0.9982245823548548
beta_central,early_gradual,True,tree_ascending_fraction,30,-0.10583129574390239,0.5778019883571258,0.9982245823548548
beta_central,early_gradual,True,occ_L2,30,-0.346042952719588,0.06104626243643368,0.9982245823548548
beta_central,early_gradual,True,occ_L3,30,-0.051879529733729175,0.7854183319975169,0.9982245823548548
beta_central,early_gradual,True,occ_L4,30,-0.1373735439216874,0.46912893087606156,0.9982245823548548
beta_central,early_gradual,True,occ_L5,30,-0.07684442659162072,0.686501355678851,0.9982245823548548
beta_central,early_gradual,True,occ_L6,30,-0.010046375195331086,0.957979448501424,0.9982245823548548
beta_central,early_gradual,True,occ_L7,30,0.22681726882527994,0.22807702969648905,0.9982245823548548
beta_central,early_gradual,True,occ_L8,30,0.5287926240301039,0.002662570838080725,0.41979866880406097
beta_central,early_gradual,True,occ_L9,30,-0.006510377187840607,0.9727624111236398,1.0
beta_central,early_gradual,True,occ_L10,30,0.03673239459937248,0.8471880999605229,0.9982245823548548
beta_central,early_gradual,True,occ_L11,30,-0.17738873090495927,0.3483575934720562,0.9982245823548548
beta_central,late_gradual,True,mean_H,30,-0.15017828667108948,0.42829292135025165,0.9982245823548548
beta_central,late_gradual,True,sd_H,30,-0.17864293659621802,0.34490456300229666,0.9982245823548548
beta_central,late_gradual,True,mean_D,30,-0.16396245346705277,0.38661068821306777,0.9982245823548548
beta_central,late_gradual,True,sd_D,30,-0.20291374396545467,0.28218846108370144,0.9982245823548548
beta_central,late_gradual,True,mean_lambda,30,-0.17447948367056104,0.3564468011679847,0.9982245823548548
beta_central,late_gradual,True,sd_lambda,30,-0.13370411568409346,0.4811946817578922,0.9982245823548548
beta_central,late_gradual,True,multilevel,30,-0.13476732559391955,0.4776823156971108,0.9982245823548548
beta_central,late_gradual,True,pivot_rate,30,-0.011778488998338147,0.9507426757711431,0.9982245823548548
beta_central,late_gradual,True,compound_pivot_fraction,30,0.06139278852781788,0.7472420885389105,0.9982245823548548
beta_central,late_gradual,True,pivot_depth,30,0.013125695216907676,0.9451166719944469,0.9982245823548548
beta_central,late_gradual,True,tree_span_events,30,-0.09991099490788678,0.5993748845069539,0.9982245823548548
beta_central,late_gradual,True,tree_span_time,30,-0.10122358175750834,0.5945623004709505,0.9982245823548548
beta_central,late_gradual,True,tree_root_fraction,30,0.12686576991623602,0.5040993668880769,0.9982245823548548
beta_central,late_gradual,True,tree_ascending_fraction,30,0.03540020235262145,0.8526690975821314,0.9982245823548548
beta_central,late_gradual,True,occ_L2,30,-0.12080156030092597,0.5248560171519988,0.9982245823548548
beta_central,late_gradual,True,occ_L3,30,0.11805493428961929,0.5343912784383966,0.9982245823548548
beta_central,late_gradual,True,occ_L4,30,-0.11766554737680261,0.5357497400133838,0.9982245823548548
beta_central,late_gradual,True,occ_L5,30,-0.2952692213728316,0.11317372828829356,0.9982245823548548
beta_central,late_gradual,True,occ_L6,30,-0.2135729145282544,0.2571233071656866,0.9982245823548548
beta_central,late_gradual,True,occ_L7,30,0.3029259361131911,0.10369789949499952,0.9982245823548548
beta_central,late_gradual,True,occ_L8,30,0.07345519839843322,0.6996767380825407,0.9982245823548548
beta_central,late_gradual,True,occ_L9,30,0.14475903118281985,0.4453317888956217,0.9982245823548548
beta_central,late_gradual,True,occ_L10,30,-0.0017913121810456682,0.9925043808631165,1.0
beta_central,late_gradual,True,occ_L11,30,-0.38162087129923894,0.037443146314643405,0.9982245823548548
